0.003000,1.000000,0.000000,manual
0.211000,1.000000,19.524956,manual
0.318000,1.000000,9.349724,manual
0.425000,1.000000,9.333843,manual
0.532000,1.000000,9.357075,manual
0.639000,1.000000,9.352612,manual
0.746000,1.000000,9.346840,manual
0.852000,1.000000,18.718881,manual
0.959000,1.000000,9.358387,manual
1.066000,1.000000,0.000000,manual
1.173000,1.000000,28.048914,manual
1.280000,1.000000,9.343609,manual
1.387000,1.000000,0.000000,manual
1.494000,1.000000,9.356548,manual
1.601000,1.000000,0.000000,manual
1.708000,1.000000,9.350426,manual
1.815000,1.000000,0.000000,manual
1.922000,1.000000,9.337414,manual
2.028999,1.000000,9.361717,manual
2.131000,1.000000,107.257414,manual
2.233000,0.720000,384.732895,manual
2.341000,1.000000,110.948789,manual
2.441000,0.720000,279.781723,manual
2.549999,1.000000,128.200436,manual
2.651000,0.720000,296.856194,manual
2.757999,1.000000,150.107851,manual
2.858000,0.720000,348.883533,manual
2.960000,1.000000,176.905880,manual
3.059999,0.720000,389.112778,manual
3.165000,1.000000,210.544419,manual
3.264999,0.720000,398.295288,manual
3.365000,0.720000,249.160266,manual
3.467000,0.720000,236.266971,manual
3.570000,0.720000,271.691656,manual
3.671000,0.720000,296.595097,manual
3.773000,0.720000,352.941155,manual
3.874000,0.720000,347.418571,manual
3.976000,0.720000,363.325667,manual
4.076000,0.720000,378.538799,manual
4.177999,0.720000,392.823105,manual
4.278999,0.720000,397.120838,manual
4.382000,0.029262,410.653448,pid,0.00917327,0.0200889,-0.0
4.483999,0.720000,303.540635,manual
4.583000,0.720000,389.062233,manual
4.684999,0.720000,405.106306,manual
4.785999,0.720000,396.345692,manual
4.886000,0.720000,388.957500,manual
4.987999,0.720000,400.758410,manual
5.090000,0.720000,392.958117,manual
5.191000,0.720000,384.096432,manual
5.292000,0.720000,397.523422,manual
5.393999,0.730202,408.606577,pid,0.0101967,0.720005,-0.0
5.493999,0.730202,402.193356,pid,0.0101967,0.720005,-0.0
5.595999,0.727520,413.255596,pid,0.00787219,0.7208,-0.0011513
5.696999,0.737398,405.090189,pid,0.0119549,0.721404,0.00403931
5.797998,0.737398,418.685293,pid,0.0119549,0.721404,0.00403931
5.897999,0.723085,419.425297,pid,0.00478735,0.721882,-0.00358464
